LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,objective,plateau_score
32.0,20.0,553000.0,3737600.0,-3184600.0,51.0,27.451,14.0,37.0,10843.1,266971.0,-86070.3,3.10178,2.0,8.0,28.7857,10.1892,-1261000.0,1.17365,51.0619,0.0,242513.08485329105,136266.44571125548
32.0,21.0,461000.0,3369800.0,-2908800.0,47.0,27.6596,13.0,34.0,9808.51,259215.0,-85552.9,3.02988,2.0,8.0,30.2308,11.7059,-1508600.0,1.15848,63.0816,0.0,140872.99482964337,77107.85534507882
32.0,22.0,461000.0,3369800.0,-2908800.0,47.0,27.6596,13.0,34.0,9808.51,259215.0,-85552.9,3.02988,2.0,8.0,30.1538,11.7059,-1508600.0,1.15848,63.0816,0.0,140872.99482964337,67368.42105263157
32.0,23.0,348800.0,3339800.0,-2991000.0,47.0,27.6596,13.0,34.0,7421.28,256908.0,-87970.6,2.92038,2.0,8.0,30.1538,11.5588,-1509800.0,1.11662,44.264,0.0,80581.16306795602,34046.081370449676
32.0,24.0,327600.0,3322800.0,-2995200.0,47.0,27.6596,13.0,34.0,6970.21,255600.0,-88094.1,2.90144,2.0,8.0,30.1538,11.2647,-1520000.0,1.10938,41.5736,0.0,70606.42105263157,25227.694503925766
32.0,25.0,226000.0,3324400.0,-3098400.0,49.0,26.5306,13.0,36.0,4612.24,255723.0,-86066.7,2.97122,2.0,9.0,29.0769,10.4167,-1401000.0,1.07294,33.7818,0.0,36456.81655960029,24906.666666666668
32.0,26.0,195600.0,3307800.0,-3112200.0,49.0,26.5306,13.0,36.0,3991.84,254446.0,-86450.0,2.94328,2.0,9.0,29.2308,10.1389,-1401000.0,1.06285,29.2377,0.0,27308.60813704497,24906.666666666668
32.0,27.0,194400.0,3307800.0,-3113400.0,49.0,26.5306,13.0,36.0,3967.35,254446.0,-86483.3,2.94214,2.0,9.0,29.2308,9.94444,-1401000.0,1.06244,29.0583,0.0,26974.56102783726,21659.98572448251
32.0,28.0,241200.0,3261400.0,-3020200.0,47.0,27.6596,13.0,34.0,5131.91,250877.0,-88829.4,2.82426,2.0,8.0,29.3077,10.0294,-1401000.0,1.07986,36.0538,0.0,41525.653104925055,21659.98572448251
32.0,29.0,181800.0,3221800.0,-3040000.0,47.0,25.5319,12.0,35.0,3868.09,268483.0,-86857.1,3.09109,2.0,8.0,28.5833,10.6,-1401000.0,1.0598,27.1749,0.0,23591.177730192718,13343.523389734111
32.0,30.0,182000.0,3221800.0,-3039800.0,47.0,25.5319,12.0,35.0,3872.34,268483.0,-86851.4,3.09129,2.0,8.0,28.5833,10.5714,-1401000.0,1.05987,27.2048,0.0,23643.112062812277,74.34614834929255
32.0,31.0,144600.0,3216200.0,-3071600.0,47.0,25.5319,12.0,35.0,3076.6,268017.0,-87760.0,3.05397,2.0,8.0,28.5833,10.3143,-1406600.0,1.04708,21.0236,0.0,14865.036257642543,0.0
32.0,32.0,17800.0,3212600.0,-3194800.0,47.0,25.5319,12.0,35.0,378.723,267717.0,-91280.0,2.93292,2.0,8.0,28.5833,9.62857,-1399400.0,1.00557,2.19482,0.0,226.4113191367729,0.0
32.0,33.0,-197200.0,3136000.0,-3333200.0,48.0,25.0,12.0,36.0,-4108.33,261333.0,-92588.9,2.82251,2.0,8.0,28.0833,9.38889,-1490400.0,0.940838,-20.9921,0.0,0.0,0.0
32.0,34.0,-202000.0,3136000.0,-3338000.0,48.0,25.0,12.0,36.0,-4208.33,261333.0,-92722.2,2.81845,2.0,8.0,28.0833,9.27778,-1490400.0,0.939485,-21.5031,0.0,0.0,0.0
32.0,35.0,-201600.0,3120400.0,-3322000.0,48.0,25.0,12.0,36.0,-4200.0,260033.0,-92277.8,2.81794,2.0,8.0,28.0833,9.16667,-1490400.0,0.939314,-21.4605,0.0,0.0,0.0
32.0,36.0,-74200.0,3120400.0,-3194600.0,47.0,25.5319,12.0,35.0,-1578.72,260033.0,-91274.3,2.84892,2.0,8.0,28.0833,9.28571,-1488800.0,0.976773,-7.89866,0.0,0.0,0.0
32.0,37.0,-281000.0,3120400.0,-3401400.0,48.0,25.0,12.0,36.0,-5854.17,260033.0,-94483.3,2.75216,2.0,9.0,28.0833,8.69444,-1544000.0,0.917387,-24.5158,0.0,0.0,0.0
32.0,38.0,32000.0,3242600.0,-3210600.0,46.0,26.087,12.0,34.0,695.652,270217.0,-94429.4,2.86157,2.0,8.0,29.5833,8.5,-1425200.0,1.00997,3.11466,0.0,718.4956497333708,0.0
32.0,39.0,27800.0,3242600.0,-3214800.0,46.0,26.087,12.0,34.0,604.348,270217.0,-94552.9,2.85783,2.0,8.0,29.5833,8.44118,-1425200.0,1.00865,2.70586,0.0,542.267751894471,0.0
32.0,40.0,22800.0,3242600.0,-3219800.0,46.0,26.087,12.0,34.0,495.652,270217.0,-94700.0,2.8534,2.0,8.0,29.5833,8.41176,-1425200.0,1.00708,2.21919,0.0,364.7488071849565,162.9107319136934
32.0,41.0,802400.0,3585200.0,-2782800.0,43.0,30.2326,13.0,30.0,18660.5,275785.0,-92760.0,2.9731,2.0,8.0,31.6154,7.76667,-1379800.0,1.28834,91.4729,0.0,466622.52500362374,162.9107319136934
32.0,42.0,802400.0,3585200.0,-2782800.0,43.0,30.2326,13.0,30.0,18660.5,275785.0,-92760.0,2.9731,2.0,8.0,31.6154,7.76667,-1379800.0,1.28834,91.4729,0.0,466622.52500362374,162.9107319136934
32.0,43.0,858200.0,3585200.0,-2727000.0,42.0,30.9524,13.0,29.0,20433.3,275785.0,-94034.5,2.9328,2.0,8.0,31.6154,7.93103,-1351800.0,1.3147,97.834,0.0,544834.4725551117,460159.5571095571
32.0,44.0,858200.0,3585200.0,-2727000.0,42.0,30.9524,13.0,29.0,20433.3,275785.0,-94034.5,2.9328,2.0,8.0,31.6154,7.93103,-1351800.0,1.3147,97.834,0.0,544834.4725551117,460159.5571095571
32.0,45.0,859600.0,3585200.0,-2725600.0,42.0,30.9524,13.0,29.0,20466.7,275785.0,-93986.2,2.93431,2.0,8.0,31.6154,7.89655,-1351800.0,1.31538,97.9936,0.0,546613.5227104601,523439.1731112433
32.0,46.0,846600.0,3585200.0,-2738600.0,42.0,30.9524,13.0,29.0,20157.1,275785.0,-94434.5,2.92038,2.0,8.0,31.6154,7.86207,-1351800.0,1.30914,96.5116,0.0,530205.326231691,523439.1731112433
32.0,47.0,900800.0,3585200.0,-2684400.0,41.0,31.7073,13.0,28.0,21970.7,275785.0,-95871.4,2.87661,2.0,8.0,31.6154,7.96429,-1357200.0,1.33557,98.6854,0.0,597878.4556439728,523439.1731112433
32.0,48.0,886800.0,3585200.0,-2698400.0,41.0,31.7073,13.0,28.0,21629.3,275785.0,-96371.4,2.86168,2.0,8.0,31.6154,7.92857,-1346800.0,1.32864,95.6841,0.0,583913.1571131571,523439.1731112433
32.0,49.0,963200.0,3585200.0,-2622000.0,40.0,32.5,13.0,27.0,24080.0,275785.0,-97111.1,2.83989,2.0,8.0,31.6154,8.07407,-1248200.0,1.36735,113.264,0.0,743273.706136837,576946.2904911181
32.0,50.0,963200.0,3585200.0,-2622000.0,40.0,32.5,13.0,27.0,24080.0,275785.0,-97111.1,2.83989,2.0,8.0,31.6154,8.07407,-1248200.0,1.36735,113.264,0.0,743273.706136837,576946.2904911181
33.0,1.0,-2341000.0,4020600.0,-6361600.0,155.0,25.8065,40.0,114.0,-15103.2,100515.0,-55803.5,1.80123,5.0,16.0,10.2,6.86842,-3131800.0,0.632011,-78.7208,0.0,0.0,0.0
33.0,2.0,-1414200.0,4155200.0,-5569400.0,123.0,26.0163,32.0,91.0,-11497.6,129850.0,-61202.2,2.12166,2.0,16.0,14.4375,7.32967,-2529800.0,0.746077,-58.8563,0.0,0.0,0.0
33.0,3.0,-1220200.0,3886400.0,-5106600.0,105.0,26.6667,28.0,77.0,-11621.0,138800.0,-66319.5,2.0929,2.0,11.0,14.0357,9.1039,-2030200.0,0.761054,-64.1131,0.0,0.0,0.0
33.0,4.0,-578600.0,4091400.0,-4670000.0,89.0,25.8427,23.0,66.0,-6501.12,177887.0,-70757.6,2.51403,2.0,10.0,18.0435,9.71212,-1685800.0,0.876103,-37.1183,0.0,0.0,0.0
33.0,5.0,-315000.0,4079400.0,-4394400.0,82.0,24.3902,20.0,62.0,-3841.46,203970.0,-70877.4,2.87779,2.0,11.0,20.7,9.82258,-1382000.0,0.928318,-25.0477,0.0,0.0,0.0
33.0,6.0,-26000.0,4347800.0,-4373800.0,73.0,27.3973,20.0,53.0,-356.164,217390.0,-82524.5,2.63425,2.0,14.0,22.1,9.96226,-1761800.0,0.994056,-1.61451,0.0,0.0,0.0
33.0,7.0,222800.0,4389400.0,-4166600.0,70.0,30.0,21.0,49.0,3182.86,209019.0,-85032.7,2.4581,3.0,13.0,21.8095,9.71429,-1652200.0,1.05347,15.0216,0.0,30044.69192591696,0.0
33.0,8.0,-20600.0,3988600.0,-4009200.0,66.0,27.2727,18.0,48.0,-312.121,221589.0,-83525.0,2.65296,2.0,13.0,25.1111,9.66667,-2018200.0,0.994862,-1.10219,0.0,0.0,0.0
33.0,9.0,-143600.0,4128800.0,-4272400.0,66.0,25.7576,17.0,49.0,-2175.76,242871.0,-87191.8,2.78547,2.0,12.0,26.5294,8.97959,-1891400.0,0.966389,-8.12677,0.0,0.0,0.0
33.0,10.0,-407800.0,4061400.0,-4469200.0,67.0,22.3881,15.0,52.0,-6086.57,270760.0,-85946.2,3.15034,2.0,12.0,23.4667,9.73077,-1941800.0,0.908753,-22.4386,0.0,0.0,0.0
33.0,11.0,-185200.0,4090400.0,-4275600.0,64.0,23.4375,15.0,49.0,-2893.75,272693.0,-87257.1,3.12517,2.0,11.0,23.4667,9.83673,-1785200.0,0.956684,-11.4519,0.0,0.0,0.0
33.0,12.0,-119000.0,4089200.0,-4208200.0,63.0,23.8095,15.0,48.0,-1888.89,272613.0,-87670.8,3.10951,2.0,11.0,23.4667,9.89583,-1791600.0,0.971722,-7.37481,0.0,0.0,0.0
33.0,13.0,-191000.0,4063400.0,-4254400.0,63.0,23.8095,15.0,48.0,-3031.75,270893.0,-88633.3,3.05634,2.0,11.0,23.3333,9.6875,-1809200.0,0.955105,-11.7092,0.0,0.0,0.0
33.0,14.0,-123200.0,4117400.0,-4240600.0,62.0,24.1935,15.0,47.0,-1987.1,274493.0,-90225.5,3.0423,2.0,11.0,23.8667,9.65957,-1811800.0,0.970948,-7.5407,0.0,0.0,0.0
33.0,15.0,152800.0,4043800.0,-3891000.0,59.0,23.7288,14.0,45.0,2589.83,288843.0,-86466.7,3.34051,2.0,10.0,24.8571,10.2,-1660400.0,1.03927,10.3076,0.0,14061.575523970128,0.0
33.0,16.0,301200.0,4043800.0,-3742600.0,57.0,24.5614,14.0,43.0,5284.21,288843.0,-87037.2,3.31861,2.0,10.0,24.8571,10.4186,-1557000.0,1.08048,21.8419,0.0,58266.82080924856,0.0
33.0,17.0,584400.0,4012600.0,-3428200.0,54.0,25.9259,14.0,40.0,10822.2,286614.0,-85705.0,3.3442,2.0,9.0,25.2857,11.0,-1439800.0,1.17047,46.3148,0.0,237201.9447145437,579.3672976750096
33.0,18.0,1024200.0,4012400.0,-2988200.0,49.0,28.5714,14.0,35.0,20902.0,286600.0,-85377.1,3.35687,2.0,8.0,26.5,11.9429,-1237800.0,1.34275,96.6409,0.0,847459.7188560349,17324.2611499194
33.0,19.0,1032000.0,4012400.0,-2980400.0,49.0,28.5714,14.0,35.0,21061.2,286600.0,-85154.3,3.36566,2.0,8.0,26.5,11.8857,-1225800.0,1.34626,98.4921,0.0,868839.9412628488,132683.78629192628
33.0,20.0,548400.0,3723800.0,-3175400.0,51.0,27.451,14.0,37.0,10752.9,265986.0,-85821.6,3.09929,2.0,8.0,28.5,10.0541,-1251800.0,1.1727,51.071,0.0,240248.09074932098,132683.78629192628
33.0,21.0,456400.0,3356000.0,-2899600.0,47.0,27.6596,13.0,34.0,9710.64,258154.0,-85282.4,3.02705,2.0,8.0,29.9231,11.5588,-1508600.0,1.1574,62.4521,0.0,138075.6728092271,74419.81719433038
33.0,22.0,456400.0,3356000.0,-2899600.0,47.0,27.6596,13.0,34.0,9710.64,258154.0,-85282.4,3.02705,2.0,8.0,29.8462,11.5588,-1508600.0,1.1574,62.4521,0.0,138075.6728092271,64865.78947368421
33.0,23.0,344200.0,3326000.0,-2981800.0,47.0,27.6596,13.0,34.0,7323.4,255846.0,-87700.0,2.91729,2.0,8.0,29.8462,11.4118,-1509800.0,1.11543,43.6802,0.0,78469.75758378593,32201.113490364027
33.0,24.0,323000.0,3309000.0,-2986000.0,47.0,27.6596,13.0,34.0,6872.34,254538.0,-87823.5,2.89829,2.0,8.0,29.8462,11.1176,-1520000.0,1.10817,40.9898,0.0,68637.5,23643.112062812277
33.0,25.0,221400.0,3310600.0,-3089200.0,49.0,26.5306,13.0,36.0,4518.37,254662.0,-85811.1,2.9677,2.0,9.0,28.7692,10.2778,-1401000.0,1.07167,33.0942,0.0,34987.83725910064,23332.362598144184
33.0,26.0,191000.0,3294000.0,-3103000.0,49.0,26.5306,13.0,36.0,3897.96,253385.0,-86194.4,2.93969,2.0,9.0,28.9231,10.0,-1401000.0,1.06155,28.5501,0.0,26039.25767309065,23332.362598144184
33.0,27.0,189800.0,3294000.0,-3104200.0,49.0,26.5306,13.0,36.0,3873.47,253385.0,-86227.8,2.93855,2.0,9.0,28.9231,9.80556,-1401000.0,1.06114,28.3707,0.0,25713.090649536047,20193.604568165596
33.0,28.0,236600.0,3247600.0,-3011000.0,47.0,27.6596,13.0,34.0,5034.04,249815.0,-88558.8,2.8209,2.0,8.0,29.0,9.88235,-1401000.0,1.07858,35.3662,0.0,39956.85938615275,20193.604568165596
33.0,29.0,177200.0,3208000.0,-3030800.0,47.0,25.5319,12.0,35.0,3770.21,267333.0,-86594.3,3.08719,2.0,8.0,28.25,10.4571,-1401000.0,1.05847,26.4873,0.0,22412.44825124911,12200.341248400398
33.0,30.0,177400.0,3208000.0,-3030600.0,47.0,25.5319,12.0,35.0,3774.47,267333.0,-86588.6,3.0874,2.0,8.0,28.25,10.4286,-1401000.0,1.05854,26.5172,0.0,22463.069236259813,12.605402315277976
33.0,31.0,140000.0,3202400.0,-3062400.0,47.0,25.5319,12.0,35.0,2978.72,266867.0,-87497.1,3.05,2.0,8.0,28.25,10.1714,-1406600.0,1.04572,20.3548,0.0,13934.309682923362,0.0
33.0,32.0,13200.0,3198800.0,-3185600.0,47.0,25.5319,12.0,35.0,280.851,266567.0,-91017.1,2.92875,2.0,8.0,28.25,9.48571,-1399400.0,1.00414,1.62762,0.0,124.5105045019294,0.0
33.0,33.0,-201800.0,3122200.0,-3324000.0,48.0,25.0,12.0,36.0,-4204.17,260183.0,-92333.3,2.81787,2.0,8.0,27.75,9.25,-1483400.0,0.93929,-21.6943,0.0,0.0,0.0
33.0,34.0,-206600.0,3122200.0,-3328800.0,48.0,25.0,12.0,36.0,-4304.17,260183.0,-92466.7,2.81381,2.0,8.0,27.75,9.13889,-1483400.0,0.937936,-22.2103,0.0,0.0,0.0
33.0,35.0,-206200.0,3106600.0,-3312800.0,48.0,25.0,12.0,36.0,-4295.83,258883.0,-92022.2,2.81327,2.0,8.0,27.75,9.02778,-1483400.0,0.937757,-22.1673,0.0,0.0,0.0
33.0,36.0,-78800.0,3106600.0,-3185400.0,47.0,25.5319,12.0,35.0,-1676.6,258883.0,-91011.4,2.84451,2.0,8.0,27.75,9.14286,-1481800.0,0.975262,-8.4713,0.0,0.0,0.0
33.0,37.0,-285600.0,3106600.0,-3392200.0,48.0,25.0,12.0,36.0,-5950.0,258883.0,-94227.8,2.74742,2.0,9.0,27.75,8.55556,-1537000.0,0.915807,-25.1187,0.0,0.0,0.0
33.0,38.0,27400.0,3228800.0,-3201400.0,46.0,26.087,12.0,34.0,595.652,269067.0,-94158.8,2.85758,2.0,8.0,29.25,8.35294,-1418200.0,1.00856,2.69102,0.0,529.3752644196869,0.0
33.0,39.0,23200.0,3228800.0,-3205600.0,46.0,26.087,12.0,34.0,504.348,269067.0,-94282.4,2.85384,2.0,8.0,29.25,8.29412,-1418200.0,1.00724,2.27853,0.0,379.5233394443661,0.0
33.0,40.0,18200.0,3228800.0,-3210600.0,46.0,26.087,12.0,34.0,395.652,269067.0,-94429.4,2.84939,2.0,8.0,29.25,8.26471,-1418200.0,1.00567,1.78747,0.0,233.56367226061204,59.68128613735721
33.0,41.0,797800.0,3571400.0,-2773600.0,43.0,30.2326,13.0,30.0,18553.5,274723.0,-92453.3,2.97148,2.0,8.0,31.3077,7.6,-1372800.0,1.28764,91.9124,0.0,463639.8892773893,59.68128613735721
33.0,42.0,797800.0,3571400.0,-2773600.0,43.0,30.2326,13.0,30.0,18553.5,274723.0,-92453.3,2.97148,2.0,8.0,31.3077,7.6,-1372800.0,1.28764,91.9124,0.0,463639.8892773893,59.68128613735721
33.0,43.0,853600.0,3571400.0,-2717800.0,42.0,30.9524,13.0,29.0,20323.8,274723.0,-93717.2,2.9314,2.0,8.0,31.3077,7.75862,-1344800.0,1.31408,98.341,0.0,541815.1100535395,453238.2284382284
33.0,44.0,853600.0,3571400.0,-2717800.0,42.0,30.9524,13.0,29.0,20323.8,274723.0,-93717.2,2.9314,2.0,8.0,31.3077,7.75862,-1344800.0,1.31408,98.341,0.0,541815.1100535395,453238.2284382284
33.0,45.0,855000.0,3571400.0,-2716400.0,42.0,30.9524,13.0,29.0,20357.1,274723.0,-93669.0,2.93291,2.0,8.0,31.3077,7.72414,-1344800.0,1.31475,98.5023,0.0,543593.8429506246,515979.3277810827
33.0,46.0,842000.0,3571400.0,-2729400.0,42.0,30.9524,13.0,29.0,20047.6,274723.0,-94117.2,2.91895,2.0,8.0,31.3077,7.68966,-1344800.0,1.30849,97.0046,0.0,527189.1731112433,515979.3277810827
33.0,47.0,896200.0,3571400.0,-2675200.0,41.0,31.7073,13.0,28.0,21858.5,274723.0,-95542.9,2.87539,2.0,8.0,31.3077,7.78571,-1350200.0,1.335,99.1811,0.0,594855.9028292105,515979.3277810827
33.0,48.0,882200.0,3571400.0,-2689200.0,41.0,31.7073,13.0,28.0,21517.1,274723.0,-96042.9,2.86042,2.0,8.0,31.3077,7.75,-1339800.0,1.32805,96.1421,0.0,580890.3119868637,515979.3277810827
33.0,49.0,958600.0,3571400.0,-2612800.0,40.0,32.5,13.0,27.0,23965.0,274723.0,-96770.4,2.83892,2.0,8.0,31.3077,7.88889,-1241200.0,1.36689,113.956,0.0,740343.1840154689,569098.55202269
33.0,50.0,958600.0,3571400.0,-2612800.0,40.0,32.5,13.0,27.0,23965.0,274723.0,-96770.4,2.83892,2.0,8.0,31.3077,7.88889,-1241200.0,1.36689,113.956,0.0,740343.1840154689,569098.55202269
34.0,1.0,-2347000.0,4020600.0,-6367600.0,155.0,25.8065,40.0,114.0,-15141.9,100515.0,-55856.1,1.79953,5.0,16.0,10.2,6.86842,-3131800.0,0.631415,-78.9226,0.0,0.0,0.0
34.0,2.0,-1420200.0,4155200.0,-5575400.0,123.0,26.0163,32.0,91.0,-11546.3,129850.0,-61268.1,2.11937,2.0,16.0,14.4375,7.32967,-2529800.0,0.745274,-59.106,0.0,0.0,0.0
34.0,3.0,-1226200.0,3886400.0,-5112600.0,105.0,26.6667,28.0,77.0,-11678.1,138800.0,-66397.4,2.09044,2.0,11.0,14.0357,9.1039,-2030200.0,0.760161,-64.4283,0.0,0.0,0.0
34.0,4.0,-584600.0,4088400.0,-4673000.0,89.0,25.8427,23.0,66.0,-6568.54,177757.0,-70803.0,2.51058,2.0,10.0,18.0435,9.71212,-1685800.0,0.874898,-37.5032,0.0,0.0,0.0
34.0,5.0,-318000.0,4076400.0,-4394400.0,82.0,24.3902,20.0,62.0,-3878.05,203820.0,-70877.4,2.87567,2.0,11.0,20.7,9.82258,-1382000.0,0.927635,-25.2863,0.0,0.0,0.0
34.0,6.0,-29000.0,4344800.0,-4373800.0,73.0,27.3973,20.0,53.0,-397.26,217240.0,-82524.5,2.63243,2.0,14.0,22.1,9.96226,-1761800.0,0.99337,-1.80079,0.0,0.0,0.0
34.0,7.0,219800.0,4386400.0,-4166600.0,70.0,30.0,21.0,49.0,3140.0,208876.0,-85032.7,2.45642,3.0,13.0,21.8095,9.71429,-1652200.0,1.05275,14.8193,0.0,29241.036194165354,0.0
34.0,8.0,-23600.0,3985600.0,-4009200.0,66.0,27.2727,18.0,48.0,-357.576,221422.0,-83525.0,2.65097,2.0,13.0,25.1111,9.66667,-2018200.0,0.994114,-1.26271,0.0,0.0,0.0
34.0,9.0,-146600.0,4125800.0,-4272400.0,66.0,25.7576,17.0,49.0,-2221.21,242694.0,-87191.8,2.78345,2.0,12.0,26.5294,8.97959,-1891400.0,0.965687,-8.29655,0.0,0.0,0.0
34.0,10.0,-410800.0,4061400.0,-4472200.0,67.0,22.3881,15.0,52.0,-6131.34,270760.0,-86003.8,3.14823,2.0,12.0,23.4667,9.73077,-1941800.0,0.908144,-22.6037,0.0,0.0,0.0
34.0,11.0,-188200.0,4090400.0,-4278600.0,64.0,23.4375,15.0,49.0,-2940.62,272693.0,-87318.4,3.12298,2.0,11.0,23.4667,9.83673,-1785200.0,0.956014,-11.6374,0.0,0.0,0.0
34.0,12.0,-122000.0,4089200.0,-4211200.0,63.0,23.8095,15.0,48.0,-1936.51,272613.0,-87733.3,3.10729,2.0,11.0,23.4667,9.89583,-1791600.0,0.97103,-7.56073,0.0,0.0,0.0
34.0,13.0,-194000.0,4063400.0,-4257400.0,63.0,23.8095,15.0,48.0,-3079.37,270893.0,-88695.8,3.05418,2.0,11.0,23.3333,9.6875,-1809200.0,0.954432,-11.8931,0.0,0.0,0.0
34.0,14.0,-126200.0,4117400.0,-4243600.0,62.0,24.1935,15.0,47.0,-2035.48,274493.0,-90289.4,3.04015,2.0,11.0,23.8667,9.65957,-1811800.0,0.970261,-7.72432,0.0,0.0,0.0
34.0,15.0,149800.0,4043800.0,-3894000.0,59.0,23.7288,14.0,45.0,2538.98,288843.0,-86533.3,3.33794,2.0,10.0,24.8571,10.2,-1660400.0,1.03847,10.1052,0.0,13514.839797639122,0.0
34.0,16.0,298200.0,4043800.0,-3745600.0,57.0,24.5614,14.0,43.0,5231.58,288843.0,-87107.0,3.31596,2.0,10.0,24.8571,10.4186,-1557000.0,1.07961,21.6244,0.0,57111.90751445087,0.0
34.0,17.0,581400.0,4012600.0,-3431200.0,54.0,25.9259,14.0,40.0,10766.7,286614.0,-85780.0,3.34127,2.0,9.0,25.2857,11.0,-1439800.0,1.16945,46.077,0.0,234772.8573412974,12453.890628764153
34.0,18.0,1021200.0,4012400.0,-2991200.0,49.0,28.5714,14.0,35.0,20840.8,286600.0,-85462.9,3.3535,2.0,8.0,26.5,11.9429,-1237800.0,1.3414,96.3578,0.0,842502.3751817741,54836.76300578035
34.0,19.0,1029000.0,4012400.0,-2983400.0,49.0,28.5714,14.0,35.0,21000.0,286600.0,-85240.0,3.36227,2.0,8.0,26.5,11.8857,-1225800.0,1.34491,98.2058,0.0,863795.8883994126,132683.78629192628
34.0,20.0,545400.0,3720800.0,-3175400.0,51.0,27.451,14.0,37.0,10694.1,265771.0,-85821.6,3.09679,2.0,8.0,28.5,10.0541,-1251800.0,1.17176,50.7916,0.0,237626.74548649945,132683.78629192628
34.0,21.0,453400.0,3353000.0,-2899600.0,47.0,27.6596,13.0,34.0,9646.81,257923.0,-85282.4,3.02434,2.0,8.0,29.9231,11.5588,-1508600.0,1.15637,62.0416,0.0,136266.44571125548,74419.81719433038
34.0,22.0,453400.0,3353000.0,-2899600.0,47.0,27.6596,13.0,34.0,9646.81,257923.0,-85282.4,3.02434,2.0,8.0,29.8462,11.5588,-1508600.0,1.15637,62.0416,0.0,136266.44571125548,64865.78947368421
34.0,23.0,341200.0,3323000.0,-2981800.0,47.0,27.6596,13.0,34.0,7259.57,255615.0,-87700.0,2.91466,2.0,8.0,29.8462,11.4118,-1509800.0,1.11443,43.2995,0.0,77107.85534507882,32201.113490364027
34.0,24.0,320000.0,3306000.0,-2986000.0,47.0,27.6596,13.0,34.0,6808.51,254308.0,-87823.5,2.89567,2.0,8.0,29.8462,11.1176,-1520000.0,1.10717,40.6091,0.0,67368.42105263157,23643.112062812277
34.0,25.0,218400.0,3307600.0,-3089200.0,49.0,26.5306,13.0,36.0,4457.14,254431.0,-85811.1,2.96501,2.0,9.0,28.7692,10.2778,-1401000.0,1.0707,32.6457,0.0,34046.081370449676,23332.362598144184
34.0,26.0,188000.0,3291000.0,-3103000.0,49.0,26.5306,13.0,36.0,3836.73,253154.0,-86194.4,2.93701,2.0,9.0,28.9231,10.0,-1401000.0,1.06059,28.1016,0.0,25227.694503925766,23332.362598144184
34.0,27.0,186800.0,3291000.0,-3104200.0,49.0,26.5306,13.0,36.0,3812.24,253154.0,-86227.8,2.93587,2.0,9.0,28.9231,9.80556,-1401000.0,1.06018,27.9223,0.0,24906.666666666668,20193.604568165596
34.0,28.0,233600.0,3244600.0,-3011000.0,47.0,27.6596,13.0,34.0,4970.21,249585.0,-88558.8,2.81829,2.0,8.0,29.0,9.88235,-1401000.0,1.07758,34.9178,0.0,38950.007137758745,20193.604568165596
34.0,29.0,174200.0,3205000.0,-3030800.0,47.0,25.5319,12.0,35.0,3706.38,267083.0,-86594.3,3.08431,2.0,8.0,28.25,10.4571,-1401000.0,1.05748,26.0389,0.0,21659.98572448251,12200.341248400398
34.0,30.0,174400.0,3205000.0,-3030600.0,47.0,25.5319,12.0,35.0,3710.64,267083.0,-86588.6,3.08451,2.0,8.0,28.25,10.4286,-1401000.0,1.05755,26.0688,0.0,21709.75017844397,12.605402315277976
34.0,31.0,137000.0,3199400.0,-3062400.0,47.0,25.5319,12.0,35.0,2914.89,266617.0,-87497.1,3.04715,2.0,8.0,28.25,10.1714,-1406600.0,1.04474,19.9186,0.0,13343.523389734111,0.0
34.0,32.0,10200.0,3195800.0,-3185600.0,47.0,25.5319,12.0,35.0,217.021,266317.0,-91017.1,2.92601,2.0,8.0,28.25,9.48571,-1399400.0,1.0032,1.25771,0.0,74.34614834929255,0.0
34.0,33.0,-204800.0,3119200.0,-3324000.0,48.0,25.0,12.0,36.0,-4266.67,259933.0,-92333.3,2.81516,2.0,8.0,27.75,9.25,-1483400.0,0.938387,-22.0168,0.0,0.0,0.0
34.0,34.0,-209600.0,3119200.0,-3328800.0,48.0,25.0,12.0,36.0,-4366.67,259933.0,-92466.7,2.8111,2.0,8.0,27.75,9.13889,-1483400.0,0.937034,-22.5328,0.0,0.0,0.0
34.0,35.0,-209200.0,3103600.0,-3312800.0,48.0,25.0,12.0,36.0,-4358.33,258633.0,-92022.2,2.81055,2.0,8.0,27.75,9.02778,-1483400.0,0.936851,-22.4898,0.0,0.0,0.0
34.0,36.0,-81800.0,3103600.0,-3185400.0,47.0,25.5319,12.0,35.0,-1740.43,258633.0,-91011.4,2.84177,2.0,8.0,27.75,9.14286,-1481800.0,0.97432,-8.79381,0.0,0.0,0.0
34.0,37.0,-288600.0,3103600.0,-3392200.0,48.0,25.0,12.0,36.0,-6012.5,258633.0,-94227.8,2.74477,2.0,9.0,27.75,8.55556,-1537000.0,0.914922,-25.3826,0.0,0.0,0.0
34.0,38.0,24400.0,3225800.0,-3201400.0,46.0,26.087,12.0,34.0,530.435,268817.0,-94158.8,2.85493,2.0,8.0,29.25,8.35294,-1418200.0,1.00762,2.39639,0.0,419.79974615710057,0.0
